step,grad_norm,second_moment,thermostat_trigger,rayleigh_quotient,adaptive_threshold
49,2.5067262649536133,0.0001373103295918554,0,11.714248657226562,12.624048825862946
50,1.8330187797546387,0.00013753016537521034,0,5.5846266746521,12.55614876526942
51,2.236478567123413,0.00013792428944725543,0,6.376468181610107,12.507140254122149
52,2.3776397705078125,0.00013838725863024592,0,11.268134117126465,12.5985278737103
53,1.9613968133926392,0.00013865777873434126,0,2.8196351528167725,12.490177983066282
54,2.3248307704925537,0.00013909362314734608,1,17.21390151977539,12.821313219809305
55,2.590113639831543,0.00013966760889161378,1,24.554737091064453,13.535003496502572
56,2.4544615745544434,0.0001401682966388762,1,18.452634811401367,13.870254120388733
57,1.7308647632598877,0.0001403465576004237,0,9.403853416442871,13.870717422236197
58,1.791438341140747,0.0001405473449267447,0,5.526519775390625,13.792904238123665
59,1.6889398097991943,0.00014071000623516738,0,5.348026275634766,13.714455516771828
60,1.7354345321655273,0.00014088943134993315,0,3.4672279357910156,13.61421649816534
61,1.7934608459472656,0.00014109040785115212,0,11.350214958190918,13.667130421249748
62,1.6586726903915405,0.00014124176232144237,0,6.485758304595947,13.610901177868907
63,1.586451530456543,0.0001413680292898789,0,4.773150444030762,13.531104490356043
64,2.081166982650757,0.0001416870509274304,0,11.799592971801758,13.59366218184891
65,1.8027490377426147,0.0001418908213963732,0,12.04292106628418,13.659811913092904
66,1.9559077024459839,0.00014215554983820766,0,7.501138687133789,13.622455670272146
67,2.004286527633667,0.00014244040357880294,0,8.149636268615723,13.597336253756467
68,2.131406784057617,0.00014278081653174013,0,11.445147514343262,13.64346156169555
69,2.068696975708008,0.00014309294056147337,0,8.674810409545898,13.627518539749488
70,2.8776698112487793,0.00014383003872353584,0,13.710793495178223,13.730188999084982
71,2.180464506149292,0.0001441915810573846,0,10.613485336303711,13.751370187105737
72,2.202418565750122,0.000144562975037843,0,12.73164176940918,13.821304425605517
73,2.692060708999634,0.000145188721944578,1,18.857934951782227,14.077713997130267
74,2.452622413635254,0.0001456829340895638,0,12.9522705078125,14.144174063184375
75,2.8562490940093994,0.00014640441804658622,1,22.2141056060791,14.510416569777934
76,1.7811857461929321,0.0001465952373109758,0,8.436166763305664,14.47940174915431
77,1.9093856811523438,0.00014683615881949663,0,7.9282636642456055,14.441435624408431
78,1.6908237934112549,0.00014699318853672594,0,5.442297458648682,14.374850160276205
79,2.2443511486053467,0.0001473816082580015,0,12.949217796325684,14.430407252376696
80,1.6044471263885498,0.00014750786067452282,0,3.3108460903167725,14.34973591731914
81,2.4889323711395264,0.00014801880752202123,0,7.64499568939209,14.310657578135377
82,1.9816267490386963,0.00014828819257672876,0,5.674660682678223,14.25031961253767
83,2.571916341781616,0.00014884299889672548,0,13.949207305908203,14.326969237159926
84,2.0898025035858154,0.00014915836800355464,0,12.809425354003906,14.375716758758685
85,1.6092543601989746,0.00014928446034900844,0,6.594170093536377,14.325626571498347
86,2.1594555377960205,0.00014963085413910449,0,13.947891235351562,14.3971839008196
87,1.7232494354248047,0.00014979689149186015,0,2.802598476409912,14.321539690172596
88,2.1527183055877686,0.00015013966185506433,0,7.31738805770874,14.281095619659439
89,2.4449644088745117,0.00015062491002026945,1,17.602418899536133,14.440832875481554
90,1.825951099395752,0.0001508286950411275,0,12.200453758239746,14.471679558168379
91,4.300909996032715,0.00015264404646586627,1,18.841951370239258,14.657315408064186
92,2.5720715522766113,0.00015319458907470107,0,13.262443542480469,14.703836162611804
93,2.296665906906128,0.00015360205725301057,0,11.348126411437988,14.714868376628797
94,2.0687522888183594,0.0001539033546578139,0,7.967540740966797,14.679786601935037
95,2.0426886081695557,0.00015419296687468886,0,11.781936645507812,14.697424593562083
96,1.993916392326355,0.0001544613769510761,0,7.349539756774902,14.656667152622036
97,2.6729142665863037,0.00015506631461903453,0,8.619261741638184,14.629931688731249
98,2.4337830543518066,0.00015554085257463157,1,22.809450149536133,14.913417401044594
99,2.4364936351776123,0.00015601632185280323,0,6.906497001647949,14.868235130645678
100,1.9004091024398804,0.00015624419029336423,0,4.066044807434082,14.805643970002826
101,2.383232831954956,0.0001566916616866365,0,7.523730278015137,14.806342779819275
102,2.5141215324401855,0.00015720684314146638,1,15.22978401184082,14.945341064109247
103,2.514468193054199,0.00015772166079841554,0,6.672850131988525,14.933769631691256
104,2.798060417175293,0.00015839612751733512,0,7.2886223793029785,14.869586681789674
105,2.0061581134796143,0.00015866552712395787,0,11.440101623535156,14.075449025695228
106,2.147765874862671,0.00015899717982392758,0,5.25089693069458,13.967187333377801
107,2.269949436187744,0.0001593858760315925,0,8.976422309875488,13.744068284906808
108,2.508129596710205,0.00015989513485692441,1,17.846830368041992,13.943353797472664
109,3.098156452178955,0.00016075550229288638,1,22.273969650268555,14.250387010331664
110,1.9945403337478638,0.00016101761138997972,0,7.019911766052246,14.262826241873132
111,3.0672221183776855,0.00016185657295864075,1,24.89795684814453,14.67700567976866
112,2.1177852153778076,0.00016217143274843693,0,4.836284160614014,14.678884726246597
113,2.923985242843628,0.00016291804786305875,0,10.527729988098145,14.719856836661457
114,2.2735579013824463,0.0001633045612834394,0,5.570569038391113,14.724117063950294
115,2.0869460105895996,0.00016360418521799147,0,5.900785446166992,14.728039408560875
116,2.310260534286499,0.00016400789900217205,0,13.812469482421875,14.759243567291318
117,2.7563345432281494,0.00016465144290123135,0,9.052303314208984,14.780442992627705
118,1.9174954891204834,0.00016487762331962585,0,8.031843185424805,14.796143766944414
119,2.2750778198242188,0.0001652628998272121,0,7.653292655944824,14.810199663373897
120,4.557879447937012,0.0001673057849984616,1,29.476499557495117,15.391970077235296
121,2.3885509967803955,0.0001677449035923928,0,10.762933731079102,15.434282846735268
122,2.2638638019561768,0.00016812191461212933,0,10.725882530212402,15.466998598761858
123,2.826749086380005,0.00016880311886779964,0,15.02706527709961,15.57242337613765
124,3.4103591442108154,0.0001698705746093765,1,19.2856388092041,15.767926479179735
125,3.3070595264434814,0.00017086318985093385,1,18.7935733795166,15.943785727631603
126,2.1060638427734375,0.000171163774211891,0,10.102849960327148,15.964387766032345
127,1.9119316339492798,0.00017138116527348757,0,5.700079441070557,15.959016778104717
128,3.0734505653381348,0.00017221384041476995,0,12.664693832397461,15.996261233299176
129,3.5985634326934814,0.00017341806960757822,1,24.485074996948242,16.33701117276139
130,2.646468162536621,0.0001739891158649698,0,10.02142333984375,16.360196923514543
131,2.7852165699005127,0.0001746396883390844,1,18.57030487060547,16.52221854281414
132,2.4521217346191406,0.00017510417092125863,0,12.337729454040527,16.562325231950883
133,2.758989095687866,0.00017573818331584334,0,14.86178207397461,16.64309111158827
134,2.3164708614349365,0.00017613283125683665,0,10.191712379455566,16.64662862978295
135,1.7409873008728027,0.00017627885972615331,0,12.449202537536621,16.69172761631755
136,3.6299490928649902,0.00017750314145814627,0,15.238518714904785,16.774552880428722
137,2.6538994312286377,0.00017807428957894444,1,19.930681228637695,16.955422876467985
138,1.8867958784103394,0.00017827462579589337,0,13.213191032409668,16.667892590922005
139,1.7402327060699463,0.00017841823864728212,0,12.670571327209473,16.713058193214486
140,1.9961585998535156,0.00017866336565930396,0,6.98878288269043,16.714748776796927
141,1.8506885766983032,0.00017884875705931336,0,5.796380519866943,16.704801803400287
142,2.077916383743286,0.00017912885232362896,0,4.499618053436279,16.70496742569743
143,2.8703598976135254,0.0001798254670575261,0,13.471796035766602,16.7494234869255
144,2.345254421234131,0.00018023027223534882,1,27.34758758544922,17.164547599983234
145,3.061382293701172,0.00018104624177794904,1,17.268592834472656,17.255706658894635
146,1.9665944576263428,0.00018127627845387906,1,17.682025909423828,17.369243760832557
147,1.80644690990448,0.00018144185014534742,0,13.527026176452637,17.354020636687803
148,2.2191717624664307,0.00018178387836087495,1,35.427276611328125,18.083667764677788
149,2.6700143814086914,0.0001823598431656137,1,19.36570167541504,18.204848987002336
150,2.841181993484497,0.00018303551769349724,1,52.406192779541016,19.823122905217634
151,2.3259012699127197,0.000183427517185919,0,18.83597755432129,19.950233101203235
152,3.531130075454712,0.0001845694350777194,1,40.392826080322266,20.740698319410612
153,3.0107176303863525,0.00018534834089223295,0,19.663814544677734,20.87397019603964
154,3.797915458679199,0.00018669618293642998,1,21.880126953125,20.959220496567447
155,2.603118658065796,0.00018722977256402373,0,13.666624069213867,20.765626011732834
156,1.9663997888565063,0.00018745353736449033,0,6.209193706512451,20.651358344893282
157,2.5840394496917725,0.00018797582015395164,0,5.612154483795166,20.63881383796662
158,2.2005836963653564,0.0001883025688584894,0,8.04748821258545,20.64487275227738
159,3.576864719390869,0.00018947417265735567,1,30.69305419921875,21.061417920701757
160,2.597827196121216,0.00019000204338226467,0,10.355098724365234,21.077284853704256
161,2.299356698989868,0.0001903740194393322,0,9.75849723815918,21.066437920109323
162,3.1821975708007812,0.00019125999824609607,1,31.954072952270508,21.51055280917619
163,2.4851417541503906,0.00019172520842403173,0,14.561712265014648,21.563697072729358
164,2.9590368270874023,0.00019246416923124343,1,25.831188201904297,21.795137176224316
165,3.2136144638061523,0.0001933694293256849,1,25.0141544342041,22.001600546852693
166,2.4085230827331543,0.00019379265722818673,0,15.554445266723633,22.060521086325814
167,3.6477527618408203,0.00019501318456605077,1,47.64265823364258,23.09490392461077
168,2.588900566101074,0.0001955306070158258,1,23.889211654663086,23.266979443411653
169,3.51813006401062,0.00019665068248286843,1,23.94914436340332,23.4525032430209
170,2.509751558303833,0.00019712356152012944,0,15.30913257598877,23.468556788489042
171,2.4678170680999756,0.00019757376867346466,0,7.471540927886963,23.456060786611822
172,4.782000541687012,0.00019980684737674892,1,49.3911247253418,24.4681440631147
173,2.5261518955230713,0.00020028534345328808,0,13.783944129943848,24.409345878836547
174,3.6205787658691406,0.0002014784113271162,0,18.583532333374023,24.471359134388905
175,2.8064310550689697,0.00020211409719195217,0,23.948923110961914,24.503530482253474
176,2.471409797668457,0.00020256120478734374,0,13.021337509155273,24.529769467821353
177,3.002506732940674,0.0002033168711932376,0,9.782743453979492,24.536704029207474
178,2.0876216888427734,0.0002035767975030467,0,6.387363910675049,24.537332439460222
179,2.240664005279541,0.00020390687859617174,0,6.0224080085754395,24.50676898379716
180,2.200143337249756,0.00020421748922672123,0,9.911918640136719,24.516183669975167
181,2.4969584941864014,0.0002046759909717366,0,13.603644371032715,24.548989587445856
182,3.0607717037200928,0.000205467120395042,0,8.508952140808105,24.553969031358406
183,2.845905065536499,0.00020612252410501242,0,18.81351089477539,24.60954011718167
184,2.226390838623047,0.00020644326286856085,0,10.690634727478027,24.59562147547672
185,2.1956231594085693,0.00020674924599006772,0,7.843418598175049,24.5979167433427
186,2.175100088119507,0.00020704537746496499,0,8.418746948242188,24.564710307418334
187,3.1127352714538574,0.000207868215511553,0,14.624242782592773,24.604591285176134
188,2.9101052284240723,0.00020856049377471209,0,23.40991973876953,24.768651230853557
189,3.724519968032837,0.00020982643764000386,1,25.77880859375,24.905205005500402
190,2.822267770767212,0.00021046325855422765,1,27.06365966796875,25.119146980094854
191,2.8675191402435303,0.00021112681133672595,0,15.549092292785645,25.080325995045776
192,2.37603759765625,0.00021151576947886497,0,16.194494247436523,25.10738391555877
193,3.0502164363861084,0.00021229317644611,0,16.68114471435547,25.152409057716486
194,2.8366453647613525,0.00021293616737239063,0,24.398515701293945,25.326316967007507
195,2.3302512168884277,0.0002133004309143871,0,15.599356651306152,25.356427763104
196,2.072098970413208,0.00021354352065827698,0,17.2454776763916,25.41936377931726
197,2.7358932495117188,0.00021412558271549642,0,9.999086380004883,25.42373922283874
198,3.2078425884246826,0.00021500523143913597,1,27.456491470336914,25.515050156172766
199,2.2357590198516846,0.00021532154642045498,0,15.393013954162598,25.557510504183156
200,2.069589853286743,0.00021556149295065552,0,16.175765991210938,25.603349686201575
201,2.3509392738342285,0.00021593338169623166,0,13.132938385009766,25.62508395931033
202,2.4780399799346924,0.00021637017198372632,1,29.597431182861328,25.862122102586163
203,3.532926321029663,0.00021748051221948117,0,21.757694244384766,25.978706157022224
204,2.7891414165496826,0.00021808991732541472,0,16.471826553344727,26.025845221768698
205,3.4764223098754883,0.00021915644174441695,1,26.542003631591797,26.21449994677147
206,1.8837536573410034,0.00021931447554379702,0,21.030986785888672,26.311767738042395
207,2.3778927326202393,0.00021969617228023708,1,33.20439147949219,26.658830086098593
208,3.33876371383667,0.00022066135716158897,1,55.49705123901367,27.770549805525015
209,2.767225980758667,0.00022125460964161903,1,31.255413055419922,27.940697176330833
210,2.6528453826904297,0.0002217814326286316,0,23.508426666259766,28.067608472994984
211,3.705261707305908,0.0002230189274996519,1,52.783477783203125,28.897511968989832
212,2.296536684036255,0.0002233565173810348,0,10.332048416137695,28.899572164039874
213,2.787517786026001,0.00022395906853489578,0,22.559024810791016,29.002302547460015
214,3.2974140644073486,0.00022489085677079856,1,34.81975555419922,29.345063597155175
215,3.6500988006591797,0.0002260820911033079,0,22.709388732910156,29.447103070319322
216,2.786020278930664,0.00022668101883027703,0,25.827470779418945,29.57963525382845
217,2.895585298538208,0.00022734556114301085,1,34.919837951660156,29.911988477474125
218,2.7046871185302734,0.00022789579816162586,0,21.62116050720215,29.99449663368822
219,2.5735068321228027,0.0002283718786202371,0,24.30218505859375,30.11067166103413
220,2.923375368118286,0.00022905190417077392,0,17.0748348236084,29.940434162754716
221,3.824152708053589,0.00023037729260977358,1,49.386016845703125,30.704135686814155
222,3.8184638023376465,0.00023169672931544483,1,48.529815673828125,31.412275540196685
223,4.581937789916992,0.0002336965553695336,1,45.072540283203125,31.9705679500168
224,3.660618543624878,0.0002348872076254338,1,50.766727447509766,32.671775868834615
225,2.3115010261535645,0.0002352202427573502,0,26.034421920776367,32.754930504668735
226,3.0271804332733154,0.0002359590434934944,0,14.67448902130127,32.769285893628016
227,3.1291754245758057,0.0002367638808209449,0,20.28389549255371,32.820714554011815
228,2.8518989086151123,0.00023739163589198142,0,18.241607666015625,32.85120562519936
229,3.8122618198394775,0.00023869903816375881,0,15.04244327545166,32.7654031315936
230,2.511371612548828,0.00023913073528092355,0,24.65671157836914,32.8683204246409
231,4.366148948669434,0.0002409178705420345,0,23.370027542114258,32.91628391797886
232,3.5283522605895996,0.0002420002274448052,0,15.599790573120117,32.929585264700364
233,2.3790950775146484,0.0002423598780296743,0,27.343048095703125,33.05444881873469
234,2.670365571975708,0.00024287546693813056,0,19.895578384399414,33.10108606564484
235,3.043955087661743,0.00024361745454370975,0,19.372509002685547,33.138824634909696
236,3.1024672985076904,0.00024439694243483245,0,25.19944953918457,33.22867299984041
237,3.502452850341797,0.00024545646738260984,1,34.332374572753906,33.44123239842356
238,4.228652000427246,0.00024711168953217566,1,44.466922760009766,33.93960331053149
239,2.880474090576172,0.00024774650228209794,0,19.036109924316406,33.971217929474086
240,4.185565948486328,0.00024936089175753295,0,19.850940704345703,34.007601283947544
241,2.6794004440307617,0.0002498746325727552,0,19.90326499938965,34.03827092133191
242,3.2417545318603516,0.0002507417812012136,0,17.97943115234375,34.04647390895273
243,2.870767116546631,0.0002513670187909156,0,20.188390731811523,34.08170117159774
244,2.222963809967041,0.00025164088583551347,0,12.345619201660156,33.96374177412153
245,2.5318644046783447,0.00025207066209986806,0,8.290277481079102,33.94622614765663
246,4.10813045501709,0.000253612466622144,1,38.00570297241211,34.24516883518333
247,3.4851317405700684,0.0002546499017626047,1,35.33344650268555,34.49883837937217
248,2.8874998092651367,0.00025528145488351583,0,19.571025848388672,34.273741779643856
249,3.015214681625366,0.0002559925487730652,0,20.08209800720215,34.279258689508694
250,3.028642416000366,0.00025671152980066836,0,12.724258422851562,33.53124068073726
251,2.633084297180176,0.00025719174300320446,0,19.705543518066406,33.53782697582254
252,4.955588340759277,0.0002595449041109532,0,28.620534896850586,33.29111585668893
253,2.884918451309204,0.0002601700252853334,0,24.45597267150879,33.3394341896452
254,2.362159013748169,0.00026050294400192797,0,14.318806648254395,33.28945903240921
255,3.112260341644287,0.00026127201272174716,0,20.34394645690918,33.3271830026666
256,2.6188976764678955,0.00026173974038101733,0,11.015974998474121,33.318371001717935
257,3.407341957092285,0.00026271207025274634,0,19.983203887939453,33.343024145626146
258,2.4081149101257324,0.00026306574000045657,0,18.558774948120117,33.36385960438628
259,2.7957630157470703,0.00026363349752500653,0,17.023500442504883,33.206816214984855
260,2.7743146419525146,0.0002641880128066987,0,14.38705825805664,33.21140512286043
261,2.962740421295166,0.0002648568188305944,0,10.645037651062012,33.21063380508298
262,2.346221446990967,0.0002651770773809403,0,18.39080238342285,33.03740083240607
263,3.7124223709106445,0.0002663768536876887,0,22.438119888305664,33.09035754759043
264,2.9146313667297363,0.0002670134126674384,0,13.771557807922363,32.994738424820035
265,2.582786798477173,0.00026745549985207617,0,24.140785217285156,32.98396154628233
266,3.5211215019226074,0.00026850588619709015,1,35.67183303833008,33.24922882871823
267,2.9677767753601074,0.00026917358627542853,0,18.33810043334961,32.66220551255534
268,2.605332851409912,0.00026962588890455663,0,22.949689865112305,32.65148893214599
269,2.8352129459381104,0.0002702106721699238,0,18.544485092163086,32.600605307175634
270,3.071047067642212,0.00027094295364804566,0,26.140779495239258,32.69704638237004
271,2.7976534366607666,0.0002715039299800992,0,26.82926368713379,32.801872695914255
272,3.584585666656494,0.0002725982340052724,1,38.615116119384766,32.47012571928822
273,2.9478747844696045,0.00027324931579642,0,30.471811294555664,32.63702655989006
274,3.2432005405426025,0.00027409408357925713,0,22.77783966064453,32.672732005320874
275,4.352513790130615,0.000275833677733317,0,28.05328941345215,32.72845125678343
276,2.434969186782837,0.00027618801686912775,0,20.505979537963867,32.763295271160274
277,2.4723243713378906,0.00027656156453303993,0,20.449283599853516,32.79473321381231
278,2.7786073684692383,0.0002771056315395981,0,16.56324577331543,32.786957027982076
279,2.8897461891174316,0.000277716142591089,1,34.36591339111328,33.00009482602324
280,2.4544522762298584,0.0002780787763185799,0,13.72663402557373,32.99655215151994
281,2.3908867835998535,0.00027840828988701105,0,14.743242263793945,32.99809191422244
282,2.3673360347747803,0.0002787256089504808,0,15.63861083984375,32.99227014641432
283,2.6288461685180664,0.0002791814331430942,0,17.182491302490234,32.9840602998395
284,3.1998775005340576,0.0002799906360451132,0,20.751432418823242,33.01116680329023
285,3.060698986053467,0.0002807063574437052,0,17.3720760345459,33.00530442910195
286,3.2355844974517822,0.0002815384359564632,0,21.596956253051758,33.02646313422012
287,2.821239948272705,0.0002821029629558325,0,19.718839645385742,33.04519209081563
288,2.5985496044158936,0.00028253858909010887,0,10.934842109680176,32.998661121745776
289,2.466991901397705,0.0002829029399435967,0,21.085002899169922,32.950583940935
290,5.241629600524902,0.0002855404163710773,0,31.675888061523438,33.02578860631864
291,2.9754483699798584,0.00028619589284062386,0,20.93729591369629,33.052160015335254
292,3.5270755290985107,0.0002872319892048836,0,13.773748397827148,33.04841087722266
293,3.5194571018218994,0.00028826139168813825,0,13.408493995666504,33.04297776846272
294,2.733812093734741,0.00028876750729978085,0,15.497149467468262,32.98309898216393
295,2.570525884628296,0.0002891811018344015,0,10.68812084197998,32.983467493940964
296,3.1480705738067627,0.0002899453102145344,0,17.788143157958984,32.98584721070388
297,2.6728830337524414,0.0002904147549998015,0,19.19127655029297,32.99826292618192
298,3.1170942783355713,0.0002911571064032614,0,24.023883819580078,32.95490484876661
299,3.5027077198028564,0.00029217006522230804,0,15.644475936889648,32.95546678506997
300,4.306063652038574,0.00029384877416305244,1,39.09019470214844,33.28627908667205
301,2.6685373783111572,0.00029431187431328,0,17.91253089904785,33.296057383215214
302,2.3407888412475586,0.00029459994402714074,0,16.18091583251953,33.168168946036616
303,3.841144561767578,0.00029587364406324923,0,29.380706787109375,33.26171215691931
304,3.1477322578430176,0.00029663092573173344,0,25.52717399597168,33.33023320133463
305,2.738468885421753,0.0002971314243040979,0,23.374757766723633,33.293676504054396
306,2.6386516094207764,0.0002975743554998189,0,12.17190170288086,33.26567309495748
307,3.4852797985076904,0.00029856793116778135,0,31.851654052734375,33.23960561757566
308,2.4881174564361572,0.00029892742168158293,0,16.025537490844727,32.32857624224563
309,3.399299144744873,0.00029985670698806643,0,25.816661834716797,32.241516612961654
310,2.871868133544922,0.0003004335449077189,0,25.333120346069336,32.26276763043801
311,3.346397638320923,0.000301323423627764,1,40.794029235839844,31.831291410283868
312,2.8199498653411865,0.0003018673451151699,0,17.204524993896484,31.83127368457868
313,3.3040406703948975,0.0003027258499059826,0,25.246986389160156,31.861302823248607
314,3.1572341918945312,0.00030348263680934906,0,24.901775360107422,31.68410656383306
315,3.569380760192871,0.000304533401504159,1,37.94673538208008,31.963486724626357
316,2.936431407928467,0.0003051453677471727,0,12.706233024597168,31.884084351852728
317,2.9773690700531006,0.00030578247969970107,0,24.86650848388672,31.704110714016412
318,2.990811347961426,0.00030642750789411366,0,29.562604904174805,31.808743930784438
319,3.3646175861358643,0.00030732437153346837,0,25.123857498168945,31.818728019214035
320,2.6448240280151367,0.0003077605797443539,0,14.451959609985352,31.81275453243212
321,5.7919230461120605,0.00031101854983717203,0,21.572402954101562,31.130761029301006
322,3.3049581050872803,0.0003118685563094914,0,12.861305236816406,30.42076135669393
323,2.6948671340942383,0.00031232857145369053,0,12.263261795043945,29.82292301767353
324,3.71352481842041,0.00031348204356618226,0,20.613969802856445,28.975668250515874
325,4.662905216217041,0.00031547967228107154,0,16.781953811645508,28.883466374848354
326,3.267014980316162,0.00031629871227778494,0,20.35080909729004,28.910607188989463
327,4.625226974487305,0.00031825629412196577,1,31.73206901550293,29.093866623606843
328,3.40407133102417,0.0003191697469446808,0,26.259496688842773,29.180971464603786
329,2.6002652645111084,0.0003195692552253604,0,26.79294776916504,29.28630470053415
330,2.953578472137451,0.00032017697230912745,1,33.64781188964844,29.46348346482122
331,4.8743109703063965,0.00032238216954283416,1,34.75617218017578,29.683628331453257
332,3.152107000350952,0.0003231158771086484,0,20.140392303466797,29.7048119571514
333,4.372069835662842,0.00032482456299476326,0,28.02945899963379,29.71673570297501
334,2.9050958156585693,0.00032539680250920355,0,26.839651107788086,29.798064308673517
335,2.7328293323516846,0.00032586525776423514,0,14.62530517578125,29.7816616871509
336,2.8516929149627686,0.0003264037659391761,0,22.34885025024414,29.746700916220835
337,3.6404364109039307,0.0003274860209785402,1,36.14075469970703,29.79561225057741
338,3.528601884841919,0.0003284820122644305,0,22.735126495361328,29.244343005558832
339,3.093954563140869,0.00032917101634666324,1,33.431976318359375,29.472124544382456
340,3.215350389480591,0.0003299407835584134,0,20.165220260620117,29.47445464324724
341,4.102899074554443,0.00033140010782517493,1,43.385215759277344,30.002465057031888
342,3.0738461017608643,0.00033207301748916507,0,20.98194694519043,30.022017139388634
343,2.4657623767852783,0.00033238722244277596,0,28.366573333740234,30.12491463317599
344,3.9480409622192383,0.0003337116213515401,1,37.42030334472656,30.45399983391674
345,2.753336191177368,0.00033418371458537877,0,14.267011642456055,30.42781142445078
346,3.2512855529785156,0.0003349731268826872,0,25.515094757080078,30.15429342303475
347,4.630591869354248,0.00033691732096485794,1,53.74852752685547,30.848909820102218
348,3.7345058917999268,0.000338062847731635,1,44.16835021972656,31.363449296437494
349,3.659282922744751,0.00033914807136170566,1,54.72366714477539,32.27777416703627
350,3.932722330093384,0.00034045285428874195,1,39.6162109375,32.62902915008268
351,3.081035614013672,0.00034112142748199403,1,33.57105255126953,32.81385524840291
352,3.1346380710601807,0.000341824721544981,1,36.38711929321289,32.96592084984762
353,3.4204697608947754,0.0003427265037316829,1,33.8166389465332,33.113609374356685
354,4.689932823181152,0.00034472174593247473,1,77.66869354248047,35.13512522921735
355,3.699051856994629,0.0003458314167801291,1,40.776851654052734,35.453524031087795
356,3.8228728771209717,0.00034703899291343987,1,47.04011535644531,35.95224466089986
357,3.587693929672241,0.00034806010080501437,0,29.1940860748291,36.04015351085932
358,3.406461477279663,0.00034894546843133867,1,47.8281364440918,36.543200153157436
359,3.50258731842041,0.00034990053973160684,0,30.399803161621094,36.65552639199432
360,3.159895896911621,0.00035061195376329124,0,19.254152297973633,36.6656988528337
361,3.123307228088379,0.0003512982511892915,1,49.38540267944336,37.199764579420446
